,reaction_id,rmg_value,class
3987,[CH]1CCOOC1_m2.C=C[O]_m2>>C1=CCOOC1_m1.CC=O_m1,3.957803277035237e-12,abstraction
3988,[CH3]_m2.[CH]=C_m2>>C=CC_m1,3.92542286511393e-12,
3989,O=[C]O_m2.C=C[O]_m2>>O=C=O_m1.C=CO_m1,3.85122901348342e-12,abstraction
3990,COO_m1.[O]C(=O)O_m2>>CO[O]_m2.O=C(O)O_m1,3.8285620522398685e-12,abstraction
3991,[H]_m2.C=C=C(C=O)O[O]_m2>>C=C=C(C=O)OO_m1,3.799520799843655e-12,
3992,[CH]=O_m2.CC(=O)[C]=O_m2>>CC(=O)C(=O)C=O_m1,3.777815197630461e-12,
3993,C=[C]C(=O)C=O_m2.C=C[O]_m2>>C#CC(=O)C=O_m1.C=CO_m1,3.768196528923934e-12,abstraction
3994,[O]C=O_m2.[H]_m2>>O=C=O_m1.[H][H]_m1,3.730126713834081e-12,abstraction
3995,[CH]=O_m2.[CH]C=C_m3>>[C-]#[O+]_m1.[CH2]C=C_m2,3.727996531759692e-12,abstraction
3996,CC(=O)C(=O)C[O]_m2.[CH]1C=CCO1_m2>>CC(=O)C(=O)C=O_m1.C1=COCC1_m1,3.668215022729573e-12,abstraction
3997,C[CH]CC_m2.[CH2][C]=O_m3>>C=CCC_m1.C[C]=O_m2,3.656746757893772e-12,abstraction
3998,O=[C]O_m2.[CH3]_m2>>O=C=O_m1.C_m1,3.6328788761992482e-12,abstraction
3999,C#C[CH]C_m2.[O][O]_m3>>C#CC(C)O[O]_m2,3.616914294517167e-12,addition
4000,[O]C1OOC(=O)C=1O_m2.C#C[CH]C_m2>>O=C1OOC(=O)C1=O_m1.C=C=CC_m1,3.604809026241565e-12,abstraction
4001,C=O_m1.[O]C(=O)O_m2>>[CH]=O_m2.O=C(O)O_m1,3.5560394344929997e-12,abstraction
4002,C[O]_m2.C=C[CH]CO[O]_m3>>C=O_m1.C=CCCO[O]_m2,3.2821624987840244e-12,abstraction
4003,[O]C1OC(O)C=1O_m2.[CH2]C=C_m2>>O=C1OC(O)C1=O_m1.C=CC_m1,3.272667670052696e-12,abstraction
4004,[O]OC(=O)C=C([O])C=O_m3>>O=O_m1.O=C=CC(=O)C=O_m1,3.2566922417884868e-12,
4005,[CH]=O_m2.[CH2]C[CH2]_m3>>[C-]#[O+]_m1.[CH2]CC_m2,3.234289926757933e-12,abstraction
4006,C=C=C=C_m1.[H]_m2>>[CH]=C=C=C_m2.[H][H]_m1,3.1642068017576506e-12,abstraction
4007,[CH2][C](O)C=O_m3.[O]O_m2>>[CH2]C(=O)C=O_m2.OO_m1,3.1563383018840154e-12,abstraction
4008,O=[C]O_m2.[H]_m2>>O=C=O_m1.[H][H]_m1,3.107203415161596e-12,abstraction
4009,C=C(O)C=O_m1.[CH2]CC=C_m2>>[CH2]C(=O)C=O_m2.C=CCC_m1,3.0877839672075283e-12,abstraction
4010,[CH2]CC=C_m2.[O]C(=O)O_m2>>C=CC=C_m1.O=C(O)O_m1,3.067324000192917e-12,abstraction
4011,[CH2]C[CH2]_m3.[CH]=C=C=C_m2>>[CH2]C=C_m2.C=C=C=C_m1,3.041289529091437e-12,abstraction
4012,[O]C(=O)O_m2.[H]_m2>>O=C(O)O_m1,3.026367481644603e-12,
4013,CC(=O)C(O)=C[O]_m2.[CH]=CCC_m2>>CC(=O)C(=O)C=O_m1.C=CCC_m1,3.00057830645984e-12,abstraction
4014,C=CC=C=O_m1>>O=C1C=CC1_m1,2.979592724030563e-12,
4015,O=C[C](O)C=O_m2.O=[C]C=CC=O_m2>>O=CC(=O)C=O_m1.O=CC=CC=O_m1,2.8641967491511402e-12,abstraction
4016,[CH2]CC_m2.[CH2][C]=O_m3>>C=CC_m1.C=C[O]_m2,2.8491444369264983e-12,abstraction
4017,[O]CC(=O)C=O_m2.[CH2]CCCOO_m2>>O=CC(=O)C=O_m1.CCCCOO_m1,2.841680328274496e-12,abstraction
4018,O=C=C(O)[CH]O_m2.C#C[CH2]_m2>>O=C=C(O)C=O_m1.C#CC_m1,2.8209999975109988e-12,abstraction
4019,[O]C1OOC(O)C1=O_m2.[CH]C=O_m3>>O=C1OOC(O)C1=O_m1.C=C[O]_m2,2.729975378732872e-12,abstraction
4020,CC(=O)C(=O)C[O]_m2.C#C[CH2]_m2>>CC(=O)C(=O)C=O_m1.C#CC_m1,2.7220370631594317e-12,abstraction
4021,C=CCC_m1.[O]C1C(=O)OOC=1O_m2>>[CH2]C=CC_m2.O=C1OOC(O)C1=O_m1,2.721410068042855e-12,abstraction
4022,[O]C1C(=O)OOC=1O_m2.[O][O]_m3>>O=C1OOC(=O)C1=O_m1.[O]O_m2,2.7107492557297617e-12,abstraction
4023,C[C]=O_m2.[O]OC(O)([C]=O)C=O_m3>>C=C=O_m1.[O]OC(O)(C=O)C=O_m2,2.680647907644066e-12,abstraction
4024,[CH]1CCOOC1_m2.[CH]1C=CCO1_m2>>C1=CCOOC1_m1.C1=COCC1_m1,2.6637153007598696e-12,abstraction
4025,[CH2]C=CC_m2.O=[C]O_m2>>C=C=CC_m1.O=CO_m1,2.661722897982425e-12,abstraction
4026,[CH2]C[CH2]_m3.[O]C(=O)O_m2>>[CH2]C=C_m2.O=C(O)O_m1,2.6327347104669154e-12,abstraction
4027,[O]CC=CC=O_m2.[CH]=CCC_m2>>O=CC=CC=O_m1.C=CCC_m1,2.595482569604753e-12,abstraction
4028,C[CH]CC_m2.O=C1[C]=CC1_m2>>C=CCC_m1.O=C1C=CC1_m1,2.5727374690827784e-12,abstraction
4029,O=C=C[C](O)C=O_m2.C#C[CH2]_m2>>O=C=CC(O)=C=O_m1.C#CC_m1,2.5520853415986408e-12,abstraction
4030,O=C=C[C](O)C=O_m2.C=C[O]_m2>>O=C=CC(=O)C=O_m1.CC=O_m1,2.5322475603773924e-12,abstraction
4031,[CH2]C[CH2]_m3.[CH2]C=CC_m2>>[CH2]C=C_m2.CC=CC_m1,2.508822667854208e-12,abstraction
4032,[CH2]C=C=O_m2.[CH]=C(O)C=O_m2>>C=C=C=O_m1.C=C(O)C=O_m1,2.45031143102249e-12,abstraction
4033,[CH2]O[O]_m3.C[CH2]_m2>>CCCO[O]_m2,2.400488830600224e-12,
4034,[O]C1=CC=CO1_m2.[O][O]_m3>>[O]OC1C=COC1=O_m2,2.3919015495132527e-12,addition
4035,O=C=CC(=O)[CH]O_m2.O=C1[C]=CC1_m2>>O=C=CC(=O)C=O_m1.O=C1C=CC1_m1,2.3883713572195886e-12,abstraction
4036,[CH2]CO_m2.[CH]=C(O)C=O_m2>>C=CO_m1.C=C(O)C=O_m1,2.376790247862381e-12,abstraction
4037,C=CC[C]=O_m2.[C]#C_m2>>C=CC=C=O_m1.C#C_m1,2.367586848717976e-12,abstraction
4038,C[CH2]_m2.[CH]=C[CH]C_m3>>C=C_m1.[CH2]C=CC_m2,2.3495612618254446e-12,abstraction
4039,[CH]=O_m2.[CH]=C[CH]C_m3>>[C-]#[O+]_m1.[CH2]C=CC_m2,2.3459826230565226e-12,abstraction
4040,C=C(O)[CH]O_m2.C=C[O]_m2>>C=C(O)C=O_m1.C=CO_m1,2.3068305849537847e-12,abstraction
4041,[CH]C=C_m3.[CH]=C=C=C_m2>>C#C[CH2]_m2.C#CC=C_m1,2.2851783358598967e-12,abstraction
4042,O=C=C[C](O)C=O_m2.[CH2][C]=O_m3>>O=C=CC(=O)C=O_m1.C=C[O]_m2,2.2813582499191513e-12,abstraction
4043,C#CC=C_m1.C[O]_m2>>[CH]=C=C=C_m2.CO_m1,2.2715364079453692e-12,abstraction
4044,[O]C1C(=O)OOC=1O_m2.[CH2]C=CC_m2>>O=C1OOC(=O)C1=O_m1.CC=CC_m1,2.2663308821547134e-12,abstraction
4045,CC=CC_m1.[CH2]O_m2>>[CH2]C=CC_m2.CO_m1,2.2493218776134257e-12,abstraction
4046,O=C[C](O)C=O_m2.[CH2]C=C[CH2]_m3>>O=CC(=O)C=O_m1.[CH2]C=CC_m2,2.15356916804015e-12,abstraction
4047,O=[C]O_m2.C#C[CH2]_m2>>O=C=O_m1.C#CC_m1,2.134830764774595e-12,abstraction
4048,C[C]=O_m2.O=[C]C=CC=O_m2>>C=C=O_m1.O=CC=CC=O_m1,2.10036453967474e-12,abstraction
4049,O=C([CH]O)C(=O)OO_m2.C#C[CH2]_m2>>O=CC(=O)C(=O)OO_m1.C=C=C_m1,2.0900905165037496e-12,abstraction
4050,O=C=CC(=O)[CH]O_m2.[CH2]C[CH2]_m3>>O=C=CC(=O)C=O_m1.[CH2]CC_m2,2.0626452523799872e-12,abstraction
4051,C[C]=O_m2.C=C[CH]CO[O]_m3>>C=C=O_m1.C=CCCO[O]_m2,2.059486846221942e-12,abstraction
4052,O=C=CC(=O)[CH]O_m2.C#C[CH2]_m2>>O=C=CC(=O)C=O_m1.C=C=C_m1,2.052778354975337e-12,abstraction
4053,C[C]=O_m2.[CH2]O[O]_m3>>C=C=O_m1.CO[O]_m2,2.0307330568578183e-12,abstraction
4054,[CH2]CC=C_m2.O=[C]O_m2>>C=CC=C_m1.O=CO_m1,2.027665960231564e-12,abstraction
4055,[CH2]O[O]_m3.[C]#C_m2>>C#CCO[O]_m2,2.0163783660806344e-12,
4056,C=C1OOC([O])=C1O_m2.[OH]_m2>>C=C1OOC(=O)C1=O_m1.O_m1,1.9978199925313996e-12,abstraction
4057,[O]CC(=O)C=O_m2.C=C[CH]CO[O]_m3>>O=CC(=O)C=O_m1.C=CCCO[O]_m2,1.9530236885882213e-12,abstraction
4058,CC([O])C(=O)C=O_m2.[CH2]O_m2>>CC(=O)C(=O)C=O_m1.CO_m1,1.9529272595521596e-12,abstraction
4059,O=C[CH]C=CO_m2.C=[C]C_m2>>O=CC=CC=O_m1.C=CC_m1,1.9336539611553608e-12,abstraction
4060,CC(=O)C(=O)C[O]_m2.[CH]=O_m2>>CC(=O)C(=O)C=O_m1.C=O_m1,1.9079833786593748e-12,abstraction
4061,OO_m1.C=C[O]_m2>>[O]O_m2.C=CO_m1,1.8948849510390198e-12,abstraction
4062,C[CH2]_m2.[O]OC(O)([C]=O)C=O_m3>>C=C_m1.[O]OC(O)(C=O)C=O_m2,1.8916285945936696e-12,abstraction
4063,CC(=O)C(O)=C[O]_m2.[CH2]C#CC_m2>>CC(=O)C(=O)C=O_m1.C=C=CC_m1,1.877597714976297e-12,abstraction
4064,[H]_m2.C=C[CH]CO[O]_m3>>C=CCCO[O]_m2,1.87205135491683e-12,
4065,[O]C(C=O)=CO_m2.[CH2]C=C_m2>>O=CC(=O)C=O_m1.C=CC_m1,1.867485264683696e-12,abstraction
4066,[O]C1C(=O)OOC=1O_m2.[CH]=O_m2>>O=C1OOC(=O)C1=O_m1.C=O_m1,1.8509184251666986e-12,abstraction
4067,[CH2]C=CC_m2.[CH]1C=CCO1_m2>>[CH]=C[CH]C_m3.C1=COCC1_m1,1.8270837267259265e-12,abstraction
4068,O=[C]O_m2.C[CH2]_m2>>O=C=O_m1.CC_m1,1.8215600377706207e-12,abstraction
4069,O=C1OOC(O)[C]1O_m2.C=C[O]_m2>>O=C1OOC(O)C1=O_m1.CC=O_m1,1.8214770294913536e-12,abstraction
4070,[O]CC=CC=O_m2.[O]_m3>>O=CC=CC=O_m1.[OH]_m2,1.8091423570615967e-12,abstraction
4071,[CH]C=C=O_m3>>O=C1C=C1_m1,1.8039911330088668e-12,
4072,C=C(O)[CH]O_m2.[CH]1C=CCO1_m2>>C=C(O)C=O_m1.C1=COCC1_m1,1.786261560787054e-12,abstraction
4073,[O]C1OOC(O)C1=O_m2.[CH]=O_m2>>O=C1OOC(O)C1=O_m1.C=O_m1,1.7795405026108346e-12,abstraction
4074,O=C=C[C](O)C=O_m2.[O]C(=O)O_m2>>O=C=CC(O)=C=O_m1.O=C(O)O_m1,1.7580564537295646e-12,abstraction
4075,[CH2]O_m2.[O]C(=O)O_m2>>C=O_m1.O=C(O)O_m1,1.723494796259722e-12,abstraction
4076,C=C(O)[CH]O_m2.[CH2][C]=O_m3>>C=C(O)C=O_m1.C[C]=O_m2,1.7121982679196723e-12,abstraction
4077,O=[C]O_m2.[H]_m2>>O=CO_m1,1.7013144899729981e-12,
4078,O=C=C[C](O)C=O_m2.[CH2]C#CC_m2>>O=C=CC(=O)C=O_m1.C=C=CC_m1,1.6801598199287411e-12,abstraction
4079,[O]C1OOC(O)C1=O_m2.[OH]_m2>>O=C1OOC(O)C1=O_m1.O_m1,1.6739664614672896e-12,abstraction
4080,CC(=O)C(O)=C[O]_m2.[CH]=C[CH]C_m3>>CC(=O)C(=O)C=O_m1.[CH2]C=CC_m2,1.666482994967092e-12,abstraction
4081,CC=O_m1.[O]C(=O)O_m2>>C=C[O]_m2.O=C(O)O_m1,1.6642104385308917e-12,abstraction
4082,[CH]=C_m2.C=C[CH]CO[O]_m3>>C#C_m1.CC=CCO[O]_m2,1.6548423922437524e-12,abstraction
4083,[CH2]C#CC_m2.C#C[CH]C_m2>>C=C=CC_m1.C#CC=C_m1,1.6500600702884297e-12,
4084,[CH2]C=CC_m2.O=[C]O_m2>>C=CC=C_m1.O=CO_m1,1.6405373145237544e-12,abstraction
4085,[O]CCC=O_m2.[CH2]C=CC_m2>>O=CCC=O_m1.CC=CC_m1,1.636986625798318e-12,abstraction
4086,C=C[O]_m2.C[CH2]_m2>>C=C=O_m1.CC_m1,1.6250031862050979e-12,abstraction
4087,[O]OC(O)(C=O)C=C=O_m2>>[O]O_m2.O=C=CC(=O)C=O_m1,1.5889322567274796e-12,
4088,O=C1OOC(O)[C]1O_m2.C=C[CH]CO[O]_m3>>O=C1OOC(O)C1=O_m1.CC=CCO[O]_m2,1.5843292826781412e-12,abstraction
4089,CC(=O)C(=O)C[O]_m2.[O]O_m2>>CC(=O)C(=O)C=O_m1.OO_m1,1.5838903825050534e-12,abstraction
4090,C=[C]C(=O)C=O_m2.[CH2]_m3>>C#CC(=O)C=O_m1.[CH3]_m2,1.5336052899146091e-12,abstraction
4091,[CH2]CC=C_m2.C[CH]CC_m2>>C=CC=C_m1.CCCC_m1,1.4884868690615642e-12,abstraction
4092,C=C1OOC([O])=C1O_m2.C[O]_m2>>C=C1OOC(=O)C1=O_m1.CO_m1,1.4728294134577426e-12,abstraction
4093,C[C]=O_m2.C=C[CH]CO[O]_m3>>C=C=O_m1.CC=CCO[O]_m2,1.4203687590946618e-12,abstraction
4094,C=CCCO[O]_m2.CCCCO[O]_m2>>C=C[CH]CO[O]_m3.CCCCOO_m1,1.4176619507759283e-12,abstraction
4095,C=C([O])C(=O)C([O])=O_m3>>C=C1OOC(=O)C1=O_m1,1.4106446798665291e-12,
4096,[O]CC(=O)C=O_m2.O=C1[C]=CC1_m2>>O=CC(=O)C=O_m1.O=C1C=CC1_m1,1.3736805664772827e-12,abstraction
4097,[CH2]C#CO_m2.[CH]=CCC_m2>>C=C=C=O_m1.C=CCC_m1,1.3723551956378035e-12,abstraction
4098,O=C=CC(=O)[CH]O_m2.O=[C]O_m2>>O=C=CC(=O)C=O_m1.O=CO_m1,1.3612962077094912e-12,abstraction
4099,[O]CCC=O_m2.[H]_m2>>O=CCC=O_m1.[H][H]_m1,1.35789361287915e-12,abstraction
4100,CC=O_m1.C[CH2]_m2>>C=C[O]_m2.CC_m1,1.3520476281762497e-12,abstraction
4101,C=C(O)C=O_m1.C#C[CH]C_m2>>[CH]=C(O)C=O_m2.C=C=CC_m1,1.3383861335657851e-12,abstraction
4102,C=C[O]_m2.O=CC=CC=O_m1>>O=C[CH]C=COCC=O_m2,1.3237735627591014e-12,addition
4103,CC(=O)OO[CH]O_m2.C[C]=O_m2>>CC(=O)OOC=O_m1.CC=O_m1,1.2900422848795816e-12,abstraction
4104,[O]C1OOC(=O)C=1O_m2.[CH]=C=C=C_m2>>O=C1OOC(=O)C1=O_m1.C#CC=C_m1,1.2772231966524698e-12,abstraction
4105,[O]C1OOC(=O)C=1O_m2.[CH2]CCC_m2>>O=C1OOC(=O)C1=O_m1.CCCC_m1,1.2545908393596009e-12,abstraction
4106,[O]C1OC(O)C=1O_m2.[H]_m2>>O=C1OC(O)C1=O_m1.[H][H]_m1,1.2358889483337871e-12,abstraction
4107,CC(=O)OO[CH]O_m2.[O]O_m2>>CC(=O)OOC=O_m1.OO_m1,1.2269739524198137e-12,abstraction
4108,C=C1OOC([O])C1=O_m2.[CH]=C_m2>>C=C1OOC(=O)C1=O_m1.C=C_m1,1.217708448320585e-12,abstraction
4109,C=C[O]_m2.C=C[CH]CO[O]_m3>>C=C=O_m1.CC=CCO[O]_m2,1.2119812593980133e-12,abstraction
4110,[CH2]O_m2.C=C[CH]CO[O]_m3>>C=O_m1.C=CCCO[O]_m2,1.1980892266995996e-12,abstraction
4111,C=CC[C]=O_m2.[CH2]CC=C_m2>>C=CC=C=O_m1.C=CCC_m1,1.1943471391220414e-12,abstraction
4112,[O]C1C(=O)OOC=1O_m2.[O]C=O_m2>>O=C1OOC(=O)C1=O_m1.O=CO_m1,1.1790611772407932e-12,abstraction
4113,C=C(O)[CH]O_m2.[CH]=C[CH]C_m3>>C=C(O)C=O_m1.[CH2]C=CC_m2,1.1771639900313414e-12,abstraction
4114,[CH2]C#CC_m2.[CH]1C=CCO1_m2>>C=C=C=C_m1.C1=COCC1_m1,1.171637280019488e-12,abstraction
4115,O=CO_m1.[H]_m2>>O=[C]O_m2.[H][H]_m1,1.1477375023122759e-12,abstraction
4116,[CH]1CCOOC1_m2.[O]C(=O)O_m2>>C1=CCOOC1_m1.O=C(O)O_m1,1.1254053577022914e-12,abstraction
4117,CC(=O)C([O])=CO_m2>>[CH2]C(=O)C(O)=CO_m2,1.1238818314572557e-12,migration
4118,C=C(O)[CH]O_m2.[CH]=C=C=C_m2>>C=C(O)C=O_m1.C=C=C=C_m1,1.1168177691275296e-12,abstraction
4119,[O]CC=CC=O_m2.[CH]C=O_m3>>O=CC=CC=O_m1.C=C[O]_m2,1.111968476311559e-12,abstraction
4120,CC=CCO[O]_m2>>C=C[CH]COO_m2,1.0934042548646241e-12,migration
4121,C=CO_m1.C=C=C(C=O)O[O]_m2>>C=C[O]_m2.C=C=C(C=O)OO_m1,1.0908537202878237e-12,abstraction
4122,O=C=C[C](O)C=O_m2.CCCCO[O]_m2>>O=C=CC(=O)C=O_m1.CCCCOO_m1,1.0756680334309476e-12,abstraction
4123,C[CH]CC_m2.[CH]=C=C=C_m2>>C=CCC_m1.C#CC=C_m1,1.0381331026474323e-12,abstraction
4124,C=C1OOC([O])=C1O_m2.[CH2]C=CC_m2>>C=C1OOC(=O)C1=O_m1.CC=CC_m1,1.029340675061692e-12,abstraction
4125,C[C]=O_m2.O=[C]CC=O_m2>>C=C=O_m1.O=CCC=O_m1,9.723375505948851e-13,abstraction
4126,C[CH]C_m2.[CH]C=C_m3>>C=CC_m1.[CH2]C=C_m2,9.721942869770829e-13,abstraction
4127,[CH2]C#CC_m2.O=CO_m1>>CC#CCC([O])O_m2,9.65939329929727e-13,addition
4128,CC(=O)C(=O)C[O]_m2.C#C[CH2]_m2>>CC(=O)C(=O)C=O_m1.C=C=C_m1,9.52618519560713e-13,abstraction
4129,C#C[CH]C_m2.[CH]C=O_m3>>C#CC=C_m1.C=C[O]_m2,9.454476893191197e-13,abstraction
4130,[O]C1OC(O)C=1O_m2.[CH2]CC=C_m2>>O=C1OC(O)C1=O_m1.C=CCC_m1,9.34403689187258e-13,abstraction
4131,O=C=C(O)[CH]O_m2.[O]C=O_m2>>O=C=C(O)C=O_m1.O=CO_m1,9.29269021746592e-13,abstraction
4132,[O]C1OC(O)C=1O_m2.C=[C]C_m2>>O=C1OC(O)C1=O_m1.C=CC_m1,9.230061906620257e-13,abstraction
4133,CCCC_m1.[O]C(=O)O_m2>>[CH2]CCC_m2.O=C(O)O_m1,9.066578514040186e-13,abstraction
4134,C[C]=O_m2.[CH]=C[CH]C_m3>>C=C=O_m1.[CH2]C=CC_m2,9.062572448198537e-13,abstraction
4135,[CH]=C[CH]C_m3.[CH2]CC=C_m2>>C#C[CH]C_m2.C=CCC_m1,9.014478630808355e-13,abstraction
4136,O=C[C](O)C=O_m2.C[CH]CC_m2>>O=C=C(O)C=O_m1.CCCC_m1,8.939815882009096e-13,abstraction
4137,O=C[C](O)C=O_m2.O=[C]CC=O_m2>>O=C=C(O)C=O_m1.O=CCC=O_m1,8.867800501677055e-13,abstraction
4138,[CH2]C(=O)C(O)=CO_m2.C=C=O_m1>>[CH2]C(=O)CC(=O)C(O)=CO_m2,8.740107975742497e-13,addition
4139,[CH]=C[CH]C_m3>>[CH2]C=C[CH2]_m3,8.64017695295934e-13,migration
4140,C[CH2]_m2.C=C=[C]CO[O]_m3>>C=C_m1.CC#CCO[O]_m2,8.545986822349787e-13,abstraction
4141,C=C1OOC([O])C1=O_m2.[CH2]C=CC_m2>>C=C1OOC(=O)C1=O_m1.C=CCC_m1,8.53453826781956e-13,abstraction
4142,O=C[CH]C=CO_m2.[CH2]C(=O)C=O_m2>>O=CC=CC=O_m1.C=C(O)C=O_m1,8.44433312684195e-13,abstraction
4143,C#C[CH]C_m2.[O]C(=O)O_m2>>C#CC=C_m1.O=C(O)O_m1,8.428133994053056e-13,abstraction
4144,[CH]1CCOOC1_m2.O=[C]O_m2>>C1=CCOOC1_m1.O=CO_m1,8.406016996129299e-13,abstraction
4145,OO_m1.C=C[CH]CO[O]_m3>>[O]O_m2.CC=CCO[O]_m2,8.28777576675047e-13,abstraction
4146,C=C(O)[CH]O_m2.[O]OC(O)([C]=O)C=O_m3>>C=C(O)C=O_m1.[O]OC(O)(C=O)C=O_m2,8.197854482376692e-13,abstraction
4147,[O]C1C(=O)OOC=1O_m2.[CH]1C=CCO1_m2>>O=C1OOC(=O)C1=O_m1.C1=COCC1_m1,8.046169077626408e-13,abstraction
4148,CC(=O)OO[CH]O_m2.[CH2]O[O]_m3>>CC(=O)OOC=O_m1.CO[O]_m2,8.033776907270508e-13,abstraction
4149,O=C[C](O)C=O_m2.[CH2]C(=O)C=O_m2>>O=CC(=O)C=O_m1.C=C(O)C=O_m1,8.005546319685627e-13,abstraction
4150,[O]C=O_m2.[CH2]C([O])=C=O_m3>>O=C=O_m1.[CH2]C(=O)C=O_m2,7.696212477909216e-13,abstraction
4151,[O]C1OOC(=O)C=1O_m2.[CH2]C(=O)C=O_m2>>O=C1OOC(=O)C1=O_m1.C=C(O)C=O_m1,7.626176582991906e-13,abstraction
4152,[O]C(C=O)=CO_m2.C#C[CH2]_m2>>O=CC(=O)C=O_m1.C=C=C_m1,7.570056268897559e-13,abstraction
4153,C[CH2]_m2.[CH2][C](O)C=O_m3>>C=C_m1.C=C(O)[CH]O_m2,7.557420924737246e-13,abstraction
4154,[CH2]CCC_m2.C=C[CH]CO[O]_m3>>C=CCC_m1.C=CCCO[O]_m2,7.545291421441167e-13,abstraction
4155,O=C1OOC(O)[C]1O_m2.O=[C]CC=O_m2>>O=C1OOC(O)C1=O_m1.O=CCC=O_m1,7.443447958010749e-13,abstraction
4156,OO_m1.[O]C(=O)O_m2>>[O]O_m2.O=C(O)O_m1,7.362664888775721e-13,abstraction
4157,[O]C1OOC(O)C1=O_m2.C=C[O]_m2>>O=C1OOC(O)C1=O_m1.C=CO_m1,7.325670570303297e-13,abstraction
4158,[O]O_m2.C=C=[C]CO[O]_m3>>[O][O]_m3.CC#CCO[O]_m2,7.316843534072242e-13,abstraction
4159,C=C1OOC([O])C1=O_m2.[CH]1C=CCO1_m2>>C=C1OOC(=O)C1=O_m1.C1=COCC1_m1,7.246637797751213e-13,abstraction
4160,O=C[CH]C=CO_m2.C=C[O]_m2>>O=CC=CC=O_m1.CC=O_m1,7.122983613597393e-13,abstraction
4161,[O]_m3.O=C[C](O)C=O_m2>>[O]OC=C(O)C=O_m2,7.080032621695439e-13,
4162,C=C=C=C_m1.C=C[O]_m2>>[CH]=C=C=C_m2.C=CO_m1,7.027435410335113e-13,abstraction
4163,[O]C1OOC(O)C1=O_m2.[CH]=C[CH]C_m3>>O=C1OOC(O)C1=O_m1.[CH2]C=CC_m2,7.004265775198474e-13,abstraction
4164,[CH2]CCC_m2.[O]C(=O)O_m2>>C=CCC_m1.O=C(O)O_m1,6.971326804359789e-13,abstraction
4165,C=CCC_m1.[CH]=CCC_m2>>[CH2]CC=C_m2.C=CCC_m1,6.837920004133997e-13,abstraction
4166,C[CH]CC_m2.[CH2][C]=O_m3>>CC=CC_m1.C[C]=O_m2,6.726425051413683e-13,abstraction
4167,O=C=C(O)[CH]O_m2.C[C]=O_m2>>O=C=C(O)C=O_m1.CC=O_m1,6.635554780650805e-13,abstraction
4168,C=C=CC_m1.C[CH]CC_m2>>C#C[CH]C_m2.CCCC_m1,6.496484310254278e-13,abstraction
4169,CCCCOO_m1.[CH]=C=C=C_m2>>CCCCO[O]_m2.C#CC=C_m1,6.313663369969082e-13,abstraction
4170,O=CC1[CH]C(=O)OO1_m2>>[O]C1C2OOC(=O)C12_m2,6.295924389863238e-13,
4171,CC([O])C(=O)C=O_m2.C=C[CH]CO[O]_m3>>CC(=O)C(=O)C=O_m1.C=CCCO[O]_m2,6.261320291662585e-13,abstraction
4172,[CH2]CC_m2.[CH2]O[O]_m3>>C=CC_m1.CO[O]_m2,6.25659406331557e-13,abstraction
4173,[CH]1C=CCO1_m2.O=[C]O_m2>>C1C=COC=1_m1.O=CO_m1,6.194202313530517e-13,abstraction
4174,[CH]1C=CCO1_m2.[CH2]O_m2>>C1C=COC=1_m1.CO_m1,6.155664280015637e-13,abstraction
4175,C=CC[C]=O_m2.[CH]=C=C=C_m2>>C=CC=C=O_m1.C#CC=C_m1,6.114482190948343e-13,abstraction
4176,[OH]_m2.[CH]=O_m2>>O=CO_m1,6.022223332768236e-13,
4177,[CH]1CCOOC1_m2.C=C[O]_m2>>C1=CCOOC1_m1.C=CO_m1,5.967956619628549e-13,abstraction
4178,[O]C1C(=O)OOC=1O_m2.C=[C]C_m2>>O=C1OOC(=O)C1=O_m1.C=CC_m1,5.953930422422731e-13,abstraction
4179,O=C=CC(=O)[CH]O_m2.[CH2]C=CC_m2>>O=C=CC(=O)C=O_m1.CC=CC_m1,5.937266812382138e-13,abstraction
4180,O=C[C](O)C=O_m2.[CH2]C#CC_m2>>O=CC(=O)C=O_m1.C=C=CC_m1,5.924750022545749e-13,abstraction
4181,[CH2]C=CC_m2.[CH2]C#CC_m2>>C=C=CC_m1.C=C=CC_m1,5.781769026334849e-13,abstraction
4182,CC(=O)C([O])=CO_m2.O=[C]C=CC=O_m2>>CC(=O)C(=O)C=O_m1.O=CC=CC=O_m1,5.721054574339547e-13,abstraction
4183,[O]C1C(=O)OOC=1O_m2.C#C[O]_m2>>O=C1OOC(=O)C1=O_m1.C=C=O_m1,5.702834478254633e-13,abstraction
4184,CC(=O)C(O)=C[O]_m2.[CH2]_m3>>CC(=O)C(=O)C=O_m1.[CH3]_m2,5.693761790800129e-13,abstraction
4185,O=[C]O_m2.[CH2]C[CH2]_m3>>O=C=O_m1.[CH2]CC_m2,5.674299487290511e-13,abstraction
4186,[CH2]C=CC_m2.[O]C(=O)O_m2>>C=CC=C_m1.O=C(O)O_m1,5.493526560689127e-13,abstraction
4187,[O]CCC=O_m2.C#C[O]_m2>>O=CCC=O_m1.C=C=O_m1,5.488709710248177e-13,abstraction
4188,[O]CC=CC=O_m2.C[CH]CC_m2>>O=CC=CC=O_m1.CCCC_m1,5.405406829640172e-13,abstraction
4189,[O]OC(O)(C=O)C=O_m2.[CH3]_m2>>[O]OC(O)([C]=O)C=O_m3.C_m1,5.237941456455815e-13,abstraction
4190,CC=O_m1.C#C[CH]C_m2>>C[C]=O_m2.C=C=CC_m1,5.217792346263837e-13,abstraction
