Unnamed: 0,species,species_id,path
677,AC5H9O-C,CC(=C)C([O])C_m2,geoms/CC_p_=C_q_C_p__b_O_d__q_C_m2.xyz
678,CC5H9O-B,C=CC([O])(C)C_m2,geoms/C=CC_p__b_O_d__q__p_C_q_C_m2.xyz
679,AC5H10,CCC(=C)C_m1,geoms/CCC_p_=C_q_C_m1.xyz
680,AC5H9-A2,CCC(=C)[CH2]_m2,geoms/CCC_p_=C_q__b_CH2_d__m2.xyz
681,AC5H9-C,C[CH]C(=C)C_m2,geoms/C_b_CH_d_C_p_=C_q_C_m2.xyz
682,AC5H9-D,[CH2]CC(=C)C_m2,geoms/_b_CH2_d_CC_p_=C_q_C_m2.xyz
683,B2E2M1OJ,CC(=CC)C[O]_m2,geoms/CC_p_=CC_q_C_b_O_d__m2.xyz
684,B13DE2M,C=CC(=C)C_m1,geoms/C=CC_p_=C_q_C_m1.xyz
685,B13DE2MJ,C=CC(=C)[CH2]_m2,geoms/C=CC_p_=C_q__b_CH2_d__m2.xyz
686,B12DE3M,C=C=C(C)C_m1,geoms/C=C=C_p_C_q_C_m1.xyz
687,B2E3M1OJ,[O]CC=C(C)C_m2,geoms/_b_O_d_CC=C_p_C_q_C_m2.xyz
688,TC4H8CHO,O=CC([CH2])(C)C_m2,geoms/O=CC_p__b_CH2_d__q__p_C_q_C_m2.xyz
689,O2C4H8CHO,[O]OCC(C=O)(C)C_m2,geoms/_b_O_d_OCC_p_C=O_q__p_C_q_C_m2.xyz
690,O2HC4H8CO,OOCC([C]=O)(C)C_m2,geoms/OOCC_p__b_C_d_=O_q__p_C_q_C_m2.xyz
691,PC4H8CHO-1O2,CCCC(C=O)O[O]_m2,geoms/CCCC_p_C=O_q_O_b_O_d__m2.xyz
692,PC4H8CHO-2O2,CCC(O[O])CC=O_m2,geoms/CCC_p_O_b_O_d__q_CC=O_m2.xyz
693,PC4H8CHO-3O2,CC(O[O])CCC=O_m2,geoms/CC_p_O_b_O_d__q_CCC=O_m2.xyz
694,PC4H8CHO-4O2,[O]OCCCCC=O_m2,geoms/_b_O_d_OCCCCC=O_m2.xyz
695,C4H7CHO-2,CCC=CC=O_m1,geoms/CCC=CC=O_m1.xyz
696,C4H7CHO-3,O=CCC=CC_m1,geoms/O=CCC=CC_m1.xyz
697,C4H7CHO-4,C=CCCC=O_m1,geoms/C=CCCC=O_m1.xyz
698,NC3H7COCH3,CCCC(=O)C_m1,geoms/CCCC_p_=O_q_C_m1.xyz
699,C2H5COC2H5,CCC(=O)CC_m1,geoms/CCC_p_=O_q_CC_m1.xyz
700,NC3H7COCH2,CCCC(=O)[CH2]_m2,geoms/CCCC_p_=O_q__b_CH2_d__m2.xyz
701,CH3CH2CHCOCH3,CC[CH]C(=O)C_m2,geoms/CC_b_CH_d_C_p_=O_q_C_m2.xyz
702,CH3CHCH2COCH3,C[CH]CC(=O)C_m2,geoms/C_b_CH_d_CC_p_=O_q_C_m2.xyz
703,CH2CH2CH2COCH3,[CH2]CCC(=O)C_m2,geoms/_b_CH2_d_CCC_p_=O_q_C_m2.xyz
704,CH2CH2COC2H5,CCC(=O)C[CH2]_m2,geoms/CCC_p_=O_q_C_b_CH2_d__m2.xyz
705,CH3CHCOC2H5,C[CH]C(=O)CC_m2,geoms/C_b_CH_d_C_p_=O_q_CC_m2.xyz
706,NC52ONEO2-3,CCC(C(=O)C)O[O]_m2,geoms/CCC_p_C_p_=O_q_C_q_O_b_O_d__m2.xyz
707,NC52ONEO2-4,CC(O[O])CC(=O)C_m2,geoms/CC_p_O_b_O_d__q_CC_p_=O_q_C_m2.xyz
708,NC52ONEO2-5,[O]OCCCC(=O)C_m2,geoms/_b_O_d_OCCCC_p_=O_q_C_m2.xyz
709,NC53ONEO2-1,CCC(=O)CCO[O]_m2,geoms/CCC_p_=O_q_CCO_b_O_d__m2.xyz
710,NC53ONEO2-2,CC(C(=O)CC)O[O]_m2,geoms/CC_p_C_p_=O_q_CC_q_O_b_O_d__m2.xyz
711,NC52ONE-3,CC=CC(=O)C_m1,geoms/CC=CC_p_=O_q_C_m1.xyz
712,NC52ONE-4,CC(=O)CC=C_m1,geoms/CC_p_=O_q_CC=C_m1.xyz
713,NC53ONE-1,CCC(=O)C=C_m1,geoms/CCC_p_=O_q_C=C_m1.xyz
714,NC5H11OH,CCCCCO_m1,geoms/CCCCCO_m1.xyz
715,C5H10OH11,CCCC[CH]O_m2,geoms/CCCC_b_CH_d_O_m2.xyz
716,C5H10OH12,CCC[CH]CO_m2,geoms/CCC_b_CH_d_CO_m2.xyz
717,C5H10OH13,CC[CH]CCO_m2,geoms/CC_b_CH_d_CCO_m2.xyz
718,C5H10OH14,C[CH]CCCO_m2,geoms/C_b_CH_d_CCCO_m2.xyz
719,C5H10OH15,[CH2]CCCCO_m2,geoms/_b_CH2_d_CCCCO_m2.xyz
720,C5H10OH-1O2,CCCCC(O[O])O_m2,geoms/CCCCC_p_O_b_O_d__q_O_m2.xyz
721,C5H10OH-2O2,CCCC(O[O])CO_m2,geoms/CCCC_p_O_b_O_d__q_CO_m2.xyz
722,C5H10OH-3O2,OCCC(O[O])CC_m2,geoms/OCCC_p_O_b_O_d__q_CC_m2.xyz
723,C5H10OH-4O2,OCCCC(O[O])C_m2,geoms/OCCCC_p_O_b_O_d__q_C_m2.xyz
724,C5H10OH-5O2,OCCCCCO[O]_m2,geoms/OCCCCCO_b_O_d__m2.xyz
725,C5H9OH1-1,CCCC=CO_m1,geoms/CCCC=CO_m1.xyz
726,C5H9OH1-2,CCC=CCO_m1,geoms/CCC=CCO_m1.xyz
727,C5H9OH1-3,CC=CCCO_m1,geoms/CC=CCCO_m1.xyz
728,C5H9OH1-4,OCCCC=C_m1,geoms/OCCCC=C_m1.xyz
729,NC6H14,CCCCCC_m1,geoms/CCCCCC_m1.xyz
730,C6H13-1,CCCCC[CH2]_m2,geoms/CCCCC_b_CH2_d__m2.xyz
731,C6H13-2,C[CH]CCCC_m2,geoms/C_b_CH_d_CCCC_m2.xyz
732,C6H13-3,CC[CH]CCC_m2,geoms/CC_b_CH_d_CCC_m2.xyz
733,C6H13OOH-1,CCCCCCOO_m1,geoms/CCCCCCOO_m1.xyz
734,C6H13OOH-2,CC(OO)CCCC_m1,geoms/CC_p_OO_q_CCCC_m1.xyz
735,C6H13OOH-3,CCCC(OO)CC_m1,geoms/CCCC_p_OO_q_CC_m1.xyz
736,C6H13O2-1,CCCCCCO[O]_m2,geoms/CCCCCCO_b_O_d__m2.xyz
737,C6H13O2-2,CC(O[O])CCCC_m2,geoms/CC_p_O_b_O_d__q_CCCC_m2.xyz
738,C6H13O2-3,CCCC(O[O])CC_m2,geoms/CCCC_p_O_b_O_d__q_CC_m2.xyz
739,C6H13O-1,CCCCCC[O]_m2,geoms/CCCCCC_b_O_d__m2.xyz
740,C6H13O-2,CCCCC([O])C_m2,geoms/CCCCC_p__b_O_d__q_C_m2.xyz
741,C6H13O-3,CCCC(CC)[O]_m2,geoms/CCCC_p_CC_q__b_O_d__m2.xyz
742,C6H12OOH1-2,CCCC[CH]COO_m2,geoms/CCCC_b_CH_d_COO_m2.xyz
743,C6H12OOH1-3,CCC[CH]CCOO_m2,geoms/CCC_b_CH_d_CCOO_m2.xyz
744,C6H12OOH1-4,CC[CH]CCCOO_m2,geoms/CC_b_CH_d_CCCOO_m2.xyz
745,C6H12OOH1-5,C[CH]CCCCOO_m2,geoms/C_b_CH_d_CCCCOO_m2.xyz
746,C6H12OOH2-1,[CH2]C(OO)CCCC_m2,geoms/_b_CH2_d_C_p_OO_q_CCCC_m2.xyz
747,C6H12OOH2-3,CC(OO)[CH]CCC_m2,geoms/CC_p_OO_q__b_CH_d_CCC_m2.xyz
748,C6H12OOH2-4,CC(OO)C[CH]CC_m2,geoms/CC_p_OO_q_C_b_CH_d_CC_m2.xyz
749,C6H12OOH2-5,CC(OO)CC[CH]C_m2,geoms/CC_p_OO_q_CC_b_CH_d_C_m2.xyz
750,C6H12OOH2-6,CC(OO)CCC[CH2]_m2,geoms/CC_p_OO_q_CCC_b_CH2_d__m2.xyz
751,C6H12OOH3-1,CCCC(OO)C[CH2]_m2,geoms/CCCC_p_OO_q_C_b_CH2_d__m2.xyz
752,C6H12OOH3-2,CCCC(OO)[CH]C_m2,geoms/CCCC_p_OO_q__b_CH_d_C_m2.xyz
753,C6H12OOH3-4,CC[CH]C(OO)CC_m2,geoms/CC_b_CH_d_C_p_OO_q_CC_m2.xyz
754,C6H12OOH3-5,C[CH]CC(OO)CC_m2,geoms/C_b_CH_d_CC_p_OO_q_CC_m2.xyz
755,C6H12OOH3-6,[CH2]CCC(OO)CC_m2,geoms/_b_CH2_d_CCC_p_OO_q_CC_m2.xyz
756,C6H12O1-2,CCCCC1CO1_m1,geoms/CCCCC1CO1_m1.xyz
757,C6H12O1-3,CCCC1CCO1_m1,geoms/CCCC1CCO1_m1.xyz
758,C6H12O1-4,CCC1CCCO1_m1,geoms/CCC1CCCO1_m1.xyz
759,C6H12O1-5,CC1CCCCO1_m1,geoms/CC1CCCCO1_m1.xyz
760,C6H12O2-3,CCCC1OC1C_m1,geoms/CCCC1OC1C_m1.xyz
761,C6H12O2-4,CCC1CC(O1)C_m1,geoms/CCC1CC_p_O1_q_C_m1.xyz
762,C6H12O2-5,CC1CCC(O1)C_m1,geoms/CC1CCC_p_O1_q_C_m1.xyz
763,C6H12O3-4,CCC1OC1CC_m1,geoms/CCC1OC1CC_m1.xyz
764,C6H12OOH1-2O2,CCCCC(COO)O[O]_m2,geoms/CCCCC_p_COO_q_O_b_O_d__m2.xyz
765,C6H12OOH1-3O2,CCCC(CCOO)O[O]_m2,geoms/CCCC_p_CCOO_q_O_b_O_d__m2.xyz
766,C6H12OOH1-4O2,OOCCCC(O[O])CC_m2,geoms/OOCCCC_p_O_b_O_d__q_CC_m2.xyz
767,C6H12OOH1-5O2,OOCCCCC(O[O])C_m2,geoms/OOCCCCC_p_O_b_O_d__q_C_m2.xyz
768,C6H12OOH2-1O2,CCCCC(CO[O])OO_m2,geoms/CCCCC_p_CO_b_O_d__q_OO_m2.xyz
769,C6H12OOH2-3O2,CC(C(O[O])CCC)OO_m2,geoms/CC_p_C_p_O_b_O_d__q_CCC_q_OO_m2.xyz
770,C6H12OOH2-4O2,OOC(CC(O[O])CC)C_m2,geoms/OOC_p_CC_p_O_b_O_d__q_CC_q_C_m2.xyz
771,C6H12OOH2-5O2,OOC(CCC(O[O])C)C_m2,geoms/OOC_p_CCC_p_O_b_O_d__q_C_q_C_m2.xyz
772,C6H12OOH2-6O2,[O]OCCCCC(OO)C_m2,geoms/_b_O_d_OCCCCC_p_OO_q_C_m2.xyz
773,C6H12OOH3-1O2,CCCC(CCO[O])OO_m2,geoms/CCCC_p_CCO_b_O_d__q_OO_m2.xyz
774,C6H12OOH3-2O2,CC(C(OO)CCC)O[O]_m2,geoms/CC_p_C_p_OO_q_CCC_q_O_b_O_d__m2.xyz
775,C6H12OOH3-4O2,CCC(C(OO)CC)O[O]_m2,geoms/CCC_p_C_p_OO_q_CC_q_O_b_O_d__m2.xyz
776,C6H12OOH3-5O2,[O]OC(CC(OO)CC)C_m2,geoms/_b_O_d_OC_p_CC_p_OO_q_CC_q_C_m2.xyz
777,C6H12OOH3-6O2,[O]OCCCC(OO)CC_m2,geoms/_b_O_d_OCCCC_p_OO_q_CC_m2.xyz
778,C6H11-1D3OOH,CCCC(C=C)OO_m1,geoms/CCCC_p_C=C_q_OO_m1.xyz
779,C6H11-1D4OOH,CCC(OO)CC=C_m1,geoms/CCC_p_OO_q_CC=C_m1.xyz
780,C6H11-1D5OOH,CC(OO)CCC=C_m1,geoms/CC_p_OO_q_CCC=C_m1.xyz
781,C6H11-1D6OOH,OOCCCCC=C_m1,geoms/OOCCCCC=C_m1.xyz
782,C6H11-2D1OOH,CCCC=CCOO_m1,geoms/CCCC=CCOO_m1.xyz
783,C6H11-2D4OOH,CC=CC(OO)CC_m1,geoms/CC=CC_p_OO_q_CC_m1.xyz
784,C6H11-2D5OOH,CC(OO)CC=CC_m1,geoms/CC_p_OO_q_CC=CC_m1.xyz
785,C6H11-2D6OOH,OOCCCC=CC_m1,geoms/OOCCCC=CC_m1.xyz
786,C6H11-3D1OOH,CCC=CCCOO_m1,geoms/CCC=CCCOO_m1.xyz
787,C6H11-3D2OOH,CC(C=CCC)OO_m1,geoms/CC_p_C=CCC_q_OO_m1.xyz
788,C6H11Q12-3,CCC[CH]C(COO)OO_m2,geoms/CCC_b_CH_d_C_p_COO_q_OO_m2.xyz
789,C6H11Q12-4,CC[CH]CC(COO)OO_m2,geoms/CC_b_CH_d_CC_p_COO_q_OO_m2.xyz
790,C6H11Q12-5,C[CH]CCC(COO)OO_m2,geoms/C_b_CH_d_CCC_p_COO_q_OO_m2.xyz
791,C6H11Q12-6,[CH2]CCCC(COO)OO_m2,geoms/_b_CH2_d_CCCC_p_COO_q_OO_m2.xyz
792,C6H11Q13-2,CCCC([CH]COO)OO_m2,geoms/CCCC_p__b_CH_d_COO_q_OO_m2.xyz
793,C6H11Q13-4,CC[CH]C(CCOO)OO_m2,geoms/CC_b_CH_d_C_p_CCOO_q_OO_m2.xyz
794,C6H11Q13-5,C[CH]CC(CCOO)OO_m2,geoms/C_b_CH_d_CC_p_CCOO_q_OO_m2.xyz
795,C6H11Q13-6,[CH2]CCC(CCOO)OO_m2,geoms/_b_CH2_d_CCC_p_CCOO_q_OO_m2.xyz
796,C6H11Q14-2,OOC[CH]CC(OO)CC_m2,geoms/OOC_b_CH_d_CC_p_OO_q_CC_m2.xyz
797,C6H11Q14-3,OOCC[CH]C(OO)CC_m2,geoms/OOCC_b_CH_d_C_p_OO_q_CC_m2.xyz
798,C6H11Q14-5,OOCCCC(OO)[CH]C_m2,geoms/OOCCCC_p_OO_q__b_CH_d_C_m2.xyz
799,C6H11Q14-6,OOCCCC(OO)C[CH2]_m2,geoms/OOCCCC_p_OO_q_C_b_CH2_d__m2.xyz
800,C6H11Q15-2,OOC[CH]CCC(OO)C_m2,geoms/OOC_b_CH_d_CCC_p_OO_q_C_m2.xyz
801,C6H11Q15-3,OOCC[CH]CC(OO)C_m2,geoms/OOCC_b_CH_d_CC_p_OO_q_C_m2.xyz
802,C6H11Q15-4,OOCCC[CH]C(OO)C_m2,geoms/OOCCC_b_CH_d_C_p_OO_q_C_m2.xyz
803,C6H11Q15-6,OOCCCCC(OO)[CH2]_m2,geoms/OOCCCCC_p_OO_q__b_CH2_d__m2.xyz
804,C6H11Q23-1,[CH2]C(C(OO)CCC)OO_m2,geoms/_b_CH2_d_C_p_C_p_OO_q_CCC_q_OO_m2.xyz
805,C6H11Q23-4,CC(C(OO)[CH]CC)OO_m2,geoms/CC_p_C_p_OO_q__b_CH_d_CC_q_OO_m2.xyz
806,C6H11Q23-5,CC(C(OO)C[CH]C)OO_m2,geoms/CC_p_C_p_OO_q_C_b_CH_d_C_q_OO_m2.xyz
807,C6H11Q23-6,CC(C(OO)CC[CH2])OO_m2,geoms/CC_p_C_p_OO_q_CC_b_CH2_d__q_OO_m2.xyz
808,C6H11Q24-1,OOC(CC(OO)CC)[CH2]_m2,geoms/OOC_p_CC_p_OO_q_CC_q__b_CH2_d__m2.xyz
809,C6H11Q24-3,OOC([CH]C(OO)CC)C_m2,geoms/OOC_p__b_CH_d_C_p_OO_q_CC_q_C_m2.xyz
810,C6H11Q24-5,OOC(CC(OO)[CH]C)C_m2,geoms/OOC_p_CC_p_OO_q__b_CH_d_C_q_C_m2.xyz
811,C6H11Q24-6,OOC(CC(OO)C[CH2])C_m2,geoms/OOC_p_CC_p_OO_q_C_b_CH2_d__q_C_m2.xyz
812,C6H11Q25-1,OOC(CCC(OO)C)[CH2]_m2,geoms/OOC_p_CCC_p_OO_q_C_q__b_CH2_d__m2.xyz
813,C6H11Q25-3,OOC([CH]CC(OO)C)C_m2,geoms/OOC_p__b_CH_d_CC_p_OO_q_C_q_C_m2.xyz
814,C6H11Q34-1,CCC(C(OO)C[CH2])OO_m2,geoms/CCC_p_C_p_OO_q_C_b_CH2_d__q_OO_m2.xyz
815,C6H11Q34-2,C[CH]C(C(OO)CC)OO_m2,geoms/C_b_CH_d_C_p_C_p_OO_q_CC_q_OO_m2.xyz
816,C6KET12,CCCCC(C=O)OO_m1,geoms/CCCCC_p_C=O_q_OO_m1.xyz
817,C6KET13,CCCC(CC=O)OO_m1,geoms/CCCC_p_CC=O_q_OO_m1.xyz
818,C6KET14,CCC(OO)CCC=O_m1,geoms/CCC_p_OO_q_CCC=O_m1.xyz
819,C6KET15,O=CCCCC(OO)C_m1,geoms/O=CCCCC_p_OO_q_C_m1.xyz
820,C6KET21,CCCCC(=O)COO_m1,geoms/CCCCC_p_=O_q_COO_m1.xyz
821,C6KET23,CCCC(C(=O)C)OO_m1,geoms/CCCC_p_C_p_=O_q_C_q_OO_m1.xyz
822,C6KET24,CCC(CC(=O)C)OO_m1,geoms/CCC_p_CC_p_=O_q_C_q_OO_m1.xyz
823,C6KET25,CC(OO)CCC(=O)C_m1,geoms/CC_p_OO_q_CCC_p_=O_q_C_m1.xyz
824,C6KET26,OOCCCCC(=O)C_m1,geoms/OOCCCCC_p_=O_q_C_m1.xyz
825,C6KET31,CCCC(=O)CCOO_m1,geoms/CCCC_p_=O_q_CCOO_m1.xyz
826,C6KET32,CC(C(=O)CCC)OO_m1,geoms/CC_p_C_p_=O_q_CCC_q_OO_m1.xyz
827,C6KET34,CCC(=O)C(OO)CC_m1,geoms/CCC_p_=O_q_C_p_OO_q_CC_m1.xyz
828,C6KET35,CC(OO)CC(=O)CC_m1,geoms/CC_p_OO_q_CC_p_=O_q_CC_m1.xyz
829,C6KET36,OOCCCC(=O)CC_m1,geoms/OOCCCC_p_=O_q_CC_m1.xyz
830,C5H91-1,CCCC=[CH]_m2,geoms/CCCC=_b_CH_d__m2.xyz
831,C6H11O12-3OOH,CCCC(C1CO1)OO_m1,geoms/CCCC_p_C1CO1_q_OO_m1.xyz
832,C6H11O12-4OOH,CCC(OO)CC1CO1_m1,geoms/CCC_p_OO_q_CC1CO1_m1.xyz
833,C6H11O12-5OOH,CC(OO)CCC1CO1_m1,geoms/CC_p_OO_q_CCC1CO1_m1.xyz
834,C6H11O12-6OOH,OOCCCCC1OC1_m1,geoms/OOCCCCC1OC1_m1.xyz
835,C6H11O13-2OOH,CCCC1OCC1OO_m1,geoms/CCCC1OCC1OO_m1.xyz
836,C6H11O13-4OOH,CCC(C1CCO1)OO_m1,geoms/CCC_p_C1CCO1_q_OO_m1.xyz
837,C6H11O13-5OOH,CC(OO)CC1CCO1_m1,geoms/CC_p_OO_q_CC1CCO1_m1.xyz
838,C6H11O13-6OOH,OOCCCC1CCO1_m1,geoms/OOCCCC1CCO1_m1.xyz
839,C6H11O14-2OOH,CCC1OCC(C1)OO_m1,geoms/CCC1OCC_p_C1_q_OO_m1.xyz
840,C6H11O14-3OOH,CCC1OCCC1OO_m1,geoms/CCC1OCCC1OO_m1.xyz
841,C6H11O14-5OOH,OOC(C1CCCO1)C_m1,geoms/OOC_p_C1CCCO1_q_C_m1.xyz
842,C6H11O14-6OOH,OOCCC1CCCO1_m1,geoms/OOCCC1CCCO1_m1.xyz
843,C6H11O15-2OOH,OOC1CCC(OC1)C_m1,geoms/OOC1CCC_p_OC1_q_C_m1.xyz
844,C6H11O15-3OOH,OOC1CCOC(C1)C_m1,geoms/OOC1CCOC_p_C1_q_C_m1.xyz
845,C6H11O15-4OOH,OOC1CCCOC1C_m1,geoms/OOC1CCCOC1C_m1.xyz
846,C6H11O15-6OOH,OOCC1CCCCO1_m1,geoms/OOCC1CCCCO1_m1.xyz
847,C6H11O23-1OOH,CCCC1OC1COO_m1,geoms/CCCC1OC1COO_m1.xyz
848,C6H11O23-4OOH,CCC(C1OC1C)OO_m1,geoms/CCC_p_C1OC1C_q_OO_m1.xyz
849,C6H11O23-5OOH,CC(OO)CC1OC1C_m1,geoms/CC_p_OO_q_CC1OC1C_m1.xyz
850,C6H11O23-6OOH,OOCCCC1OC1C_m1,geoms/OOCCCC1OC1C_m1.xyz
851,C6H11O24-1OOH,CCC1CC(O1)COO_m1,geoms/CCC1CC_p_O1_q_COO_m1.xyz
852,C6H11O24-3OOH,CCC1OC(C1OO)C_m1,geoms/CCC1OC_p_C1OO_q_C_m1.xyz
853,C6H11O24-5OOH,CC(C1CC(O1)C)OO_m1,geoms/CC_p_C1CC_p_O1_q_C_q_OO_m1.xyz
854,C6H11O24-6OOH,CC1CC(O1)CCOO_m1,geoms/CC1CC_p_O1_q_CCOO_m1.xyz
855,C6H11O25-1OOH,CC1CCC(O1)COO_m1,geoms/CC1CCC_p_O1_q_COO_m1.xyz
856,C6H11O25-3OOH,OOC1CC(OC1C)C_m1,geoms/OOC1CC_p_OC1C_q_C_m1.xyz
857,C6H11O34-1OOH,CCC1OC1CCOO_m1,geoms/CCC1OC1CCOO_m1.xyz
858,C6H11O34-2OOH,CC(C1OC1CC)OO_m1,geoms/CC_p_C1OC1CC_q_OO_m1.xyz
859,C4H7O12-4,[CH2]CC1CO1_m2,geoms/_b_CH2_d_CC1CO1_m2.xyz
860,C4H7O13-4,[CH2]C1CCO1_m2,geoms/_b_CH2_d_C1CCO1_m2.xyz
861,C4H7O23-1,CC1OC1[CH2]_m2,geoms/CC1OC1_b_CH2_d__m2.xyz
862,C5H9O12-5,[CH2]CCC1CO1_m2,geoms/_b_CH2_d_CCC1CO1_m2.xyz
863,C5H9O13-5,[CH2]CC1CCO1_m2,geoms/_b_CH2_d_CC1CCO1_m2.xyz
864,C5H9O14-5,[CH2]C1CCCO1_m2,geoms/_b_CH2_d_C1CCCO1_m2.xyz
865,C5H9O23-1,CCC1OC1[CH2]_m2,geoms/CCC1OC1_b_CH2_d__m2.xyz
866,C5H9O23-5,[CH2]CC1OC1C_m2,geoms/_b_CH2_d_CC1OC1C_m2.xyz
867,C5H9O24-1,CC1CC(O1)[CH2]_m2,geoms/CC1CC_p_O1_q__b_CH2_d__m2.xyz
868,AC3H5CHO,C=CCC=O_m1,geoms/C=CCC=O_m1.xyz
869,PC4H9CO,CCCC[C]=O_m2,geoms/CCCC_b_C_d_=O_m2.xyz
870,C6KET12O,CCCCC(C=O)[O]_m2,geoms/CCCCC_p_C=O_q__b_O_d__m2.xyz
871,C6KET13O,CCCC(CC=O)[O]_m2,geoms/CCCC_p_CC=O_q__b_O_d__m2.xyz
872,C6KET14O,CCC(CCC=O)[O]_m2,geoms/CCC_p_CCC=O_q__b_O_d__m2.xyz
873,C6KET15O,O=CCCCC([O])C_m2,geoms/O=CCCCC_p__b_O_d__q_C_m2.xyz
874,C6KET21O,CCCCC(=O)C[O]_m2,geoms/CCCCC_p_=O_q_C_b_O_d__m2.xyz
875,C6KET23O,CCCC(C(=O)C)[O]_m2,geoms/CCCC_p_C_p_=O_q_C_q__b_O_d__m2.xyz
876,C6KET24O,CCC(CC(=O)C)[O]_m2,geoms/CCC_p_CC_p_=O_q_C_q__b_O_d__m2.xyz
877,C6KET25O,CC(CCC(=O)C)[O]_m2,geoms/CC_p_CCC_p_=O_q_C_q__b_O_d__m2.xyz
878,C6KET26O,[O]CCCCC(=O)C_m2,geoms/_b_O_d_CCCCC_p_=O_q_C_m2.xyz
879,C6KET31O,CCCC(=O)CC[O]_m2,geoms/CCCC_p_=O_q_CC_b_O_d__m2.xyz
880,C6KET32O,CCCC(=O)C([O])C_m2,geoms/CCCC_p_=O_q_C_p__b_O_d__q_C_m2.xyz
881,C6KET34O,CCC(=O)C(CC)[O]_m2,geoms/CCC_p_=O_q_C_p_CC_q__b_O_d__m2.xyz
882,C6KET35O,CCC(=O)CC([O])C_m2,geoms/CCC_p_=O_q_CC_p__b_O_d__q_C_m2.xyz
883,C6KET36O,[O]CCCC(=O)CC_m2,geoms/_b_O_d_CCCC_p_=O_q_CC_m2.xyz
884,C6H12OOH1-2O,CCCCC(COO)[O]_m2,geoms/CCCCC_p_COO_q__b_O_d__m2.xyz
885,C6H12OOH1-3O,CCCC(CCOO)[O]_m2,geoms/CCCC_p_CCOO_q__b_O_d__m2.xyz
886,C6H12OOH1-4O,OOCCCC(CC)[O]_m2,geoms/OOCCCC_p_CC_q__b_O_d__m2.xyz
887,C6H12OOH1-5O,OOCCCCC([O])C_m2,geoms/OOCCCCC_p__b_O_d__q_C_m2.xyz
888,C6H12OOH2-1O,CCCCC(OO)C[O]_m2,geoms/CCCCC_p_OO_q_C_b_O_d__m2.xyz
889,C6H12OOH2-3O,CC(C(CCC)[O])OO_m2,geoms/CC_p_C_p_CCC_q__b_O_d__q_OO_m2.xyz
890,C6H12OOH2-4O,CCC(CC(OO)C)[O]_m2,geoms/CCC_p_CC_p_OO_q_C_q__b_O_d__m2.xyz
891,C6H12OOH2-5O,OOC(CCC([O])C)C_m2,geoms/OOC_p_CCC_p__b_O_d__q_C_q_C_m2.xyz
892,C6H12OOH2-6O,[O]CCCCC(OO)C_m2,geoms/_b_O_d_CCCCC_p_OO_q_C_m2.xyz
893,C6H12OOH3-1O,CCCC(CC[O])OO_m2,geoms/CCCC_p_CC_b_O_d__q_OO_m2.xyz
894,C6H12OOH3-2O,CCCC(C([O])C)OO_m2,geoms/CCCC_p_C_p__b_O_d__q_C_q_OO_m2.xyz
895,C6H12OOH3-4O,CCC(C(CC)[O])OO_m2,geoms/CCC_p_C_p_CC_q__b_O_d__q_OO_m2.xyz
896,C6H12OOH3-5O,CCC(CC([O])C)OO_m2,geoms/CCC_p_CC_p__b_O_d__q_C_q_OO_m2.xyz
897,C6H12OOH3-6O,[O]CCCC(OO)CC_m2,geoms/_b_O_d_CCCC_p_OO_q_CC_m2.xyz
898,NC5H11CHO,CCCCCC=O_m1,geoms/CCCCCC=O_m1.xyz
899,C6Y2,CCCCC(=O)C_m1,geoms/CCCCC_p_=O_q_C_m1.xyz
900,CH3COOH,CC(=O)O_m1,geoms/CC_p_=O_q_O_m1.xyz
901,C2H5COOH,CCC(=O)O_m1,geoms/CCC_p_=O_q_O_m1.xyz
902,C6H12-1,CCCCC=C_m1,geoms/CCCCC=C_m1.xyz
903,C6H12-2,CCCC=CC_m1,geoms/CCCC=CC_m1.xyz
904,C6H12-3,CCC=CCC_m1,geoms/CCC=CCC_m1.xyz
905,C6H111-3,CCC[CH]C=C_m2,geoms/CCC_b_CH_d_C=C_m2.xyz
906,C6H111-4,CC[CH]CC=C_m2,geoms/CC_b_CH_d_CC=C_m2.xyz
907,C6H111-5,C[CH]CCC=C_m2,geoms/C_b_CH_d_CCC=C_m2.xyz
908,C6H111-6,[CH2]CCCC=C_m2,geoms/_b_CH2_d_CCCC=C_m2.xyz
909,C6H112-4,CC[CH]C=CC_m2,geoms/CC_b_CH_d_C=CC_m2.xyz
910,C6H112-5,C[CH]CC=CC_m2,geoms/C_b_CH_d_CC=CC_m2.xyz
911,C6H112-6,[CH2]CCC=CC_m2,geoms/_b_CH2_d_CCC=CC_m2.xyz
912,C6H113-1,CCC=CC[CH2]_m2,geoms/CCC=CC_b_CH2_d__m2.xyz
913,C6H12OH-1J2,CCCC[CH]CO_m2,geoms/CCCC_b_CH_d_CO_m2.xyz
914,C6H12OH-2J1,CCCCC(O)[CH2]_m2,geoms/CCCCC_p_O_q__b_CH2_d__m2.xyz
915,C6H12OH-2J3,CCC[CH]C(O)C_m2,geoms/CCC_b_CH_d_C_p_O_q_C_m2.xyz
916,C6H12OH-3J2,CCCC([CH]C)O_m2,geoms/CCCC_p__b_CH_d_C_q_O_m2.xyz
917,C6H12OH-3J4,CC[CH]C(CC)O_m2,geoms/CC_b_CH_d_C_p_CC_q_O_m2.xyz
