reaction_id,exception
Oc1ccccc1_m1>>C1C=CC=C1_m1.[C]=O_m3,
[O]c1ccccc1_m2>>[C]=O_m3.[CH]1C=CC=C1_m2,
[O]c1ccccc1_m2.[O]_m3>>Oc1cccc(c1)[O]_m2,
Oc1cccc(c1)[O]_m2>>O[C]1C=CC=C1_m2.[C]=O_m3,
O=C1C=CC=CC1=O_m1>>O=C1C=CC=C1_m1.[C]=O_m3,
O=C1C=CC(=O)C=C1_m1>>O=C1C=CC=C1_m1.[C]=O_m3,
O=C1[C]=CC(=O)C=C1_m2.[H]_m2>>O=C1C=CC(=O)C=C1_m1,
[CH2]C=CC#C_m2.[H]_m2>>C1C=CC=C1_m1,
C1C=CC=C1_m1.[H]_m2>>C=C[CH]C=C_m2,
C1C=CC=C1_m1.[OH]_m2>>C=C[CH]C=CO_m2,
[CH2]C=CC=C_m2.[OH]_m2>>OCC=CC=C_m1,
C1[CH]C=CC1_m2.[O][O]_m3>>O=C[CH]CCC=O_m2,
OC=[CH]_m2.[C]=O_m3>>OC=C[C]=O_m2,
[CH]1C=CC=C1_m2>>[CH2]C#C_m2.C#C_m1,
[CH2]C#C_m2.C#C_m1>>[CH2]C=CC#C_m2,
[CH2]C=CC#C_m2.[H]_m2>>CC=CC#C_m1,
[CH]1C=CC=C1_m2.[OH]_m2>>OC1C=CC=C1_m1,
[CH]1C=CC=C1_m2.[OH]_m2>>OC1C=CC=C1_m1,
[CH]1C=CC=C1_m2.[OH]_m2>>OC1C=CC=C1_m1,
O[C]1C=CC=C1_m2.[H]_m2>>OC1C=CC=C1_m1,
[O]C1C=CC=C1_m2>>C=CC=[CH]_m2.[C]=O_m3,
C=CC=[CH]_m2.[C]=O_m3>>C=CC=C[C]=O_m2,
O=C1[C]=CC=C1_m2.[H]_m2>>O=C1C=CC=C1_m1,
[H][H]_m1>>[H]_m2.[H]_m2,
[O]_m3.[O]_m3>>[O][O]_m3,
[H]_m2.[OH]_m2>>O_m1,
[O]_m3.[H]_m2>>[OH]_m2,
[CH]=O_m2>>[H]_m2.[C]=O_m3,
[CH]_m4.[C]=O_m3>>[CH]=C=O_m2,
OO_m1>>[OH]_m2.[OH]_m2,
[C]=O_m3.[O]_m3>>O=C=O_m1,
[CH3]_m2.[H]_m2>>C_m1,
[CH2]_m3.[H]_m2>>[CH3]_m2,
CO_m1>>[CH3]_m2.[OH]_m2,
CO_m1>>[CH2]_m1.O_m1,
CO_m1>>[CH2]O_m2.[H]_m2,
[CH]=O_m2.[H]_m2>>C=O_m1,
[C]=O_m3.[H][H]_m1>>C=O_m1,
[CH3]_m2.[CH3]_m2>>CC_m1,
C[CH2]_m2.[H]_m2>>CC_m1,
C=[CH]_m2.[H]_m2>>C=C_m1,
C=C_m1>>[H][H]_m1.C=[C]_m3,
C#[C]_m2.[H]_m2>>C#C_m1,
CC=O_m1>>[CH3]_m2.[CH]=O_m2,
CC=O_m1>>C_m1.[C]=O_m3,
C[C]=O_m2>>[CH3]_m2.[C]=O_m3,
[CH2]C=O_m2>>[CH3]_m2.[C]=O_m3,
[CH2]_m3.[C]=O_m3>>C=C=O_m1,
COC_m1>>[CH3]_m2.C[O]_m2,
CCC_m1>>[CH3]_m2.C[CH2]_m2,
C=[CH]_m2.[CH3]_m2>>CC=C_m1,
CCCC_m1>>C[CH2]_m2.C[CH2]_m2,
CCCC_m1>>CC[CH2]_m2.[CH3]_m2,
CC(C)C_m1>>[CH3]_m2.C[CH]C_m2,
[CH2]C=C_m2.[CH3]_m2>>CCC=C_m1,
C[CH2]_m2.C=[CH]_m2>>CCC=C_m1,
[CH2]CC=C_m2.[H]_m2>>CCC=C_m1,
CC=[CH]_m2.[CH3]_m2>>CC=CC_m1,
[CH2]C#C_m2.[CH3]_m2>>CC=C=C_m1,
C#C_m1.C#[C]_m2>>C=[C]C#C_m2,
C=[C]_m3.C#C_m1>>C=CC#C_m1,
C[CH]C=C_m2.[CH3]_m2>>CCC=CC_m1,
C[CH]C=C_m2.[CH3]_m2>>C=CC(C)C_m1,
CC(=C)[CH2]_m2.[CH3]_m2>>CCC(=C)C_m1,
c1[c]cccc1_m2.[H]_m2>>c1ccccc1_m1,STREAM ioctl timeout
[O]c1ccccc1_m2.[H]_m2>>Oc1ccccc1_m1,
[CH]1C=CC=C1_m2.[H]_m2>>C1C=CC=C1_m1,
C1C=CC=C1_m1>>C=C=C_m1.C#C_m1,
[CH2]C=CC=C_m2.[H]_m2>>CC=CC=C_m1,
